=== Pass1 -> L1.dat ===
Total transactions: 948420
Pass1 time: 0.268 sec
=== Pass2 -> L2.dat ===
Found 1526 frequent pairs
Pass2 time: 1.716 sec
=== Pass3 -> L3.dat ===
Found 1977 frequent triples
Pass3 time: 2.579 sec

=== Association Rules (confidence >= 0.60) ===
{2} => {7}, support=0.1149, confidence=0.6260
{12, 898} => {8}, support=0.0057, confidence=0.9040
{65, 216} => {7}, support=0.0017, confidence=0.9629
{403} => {8, 28}, support=0.0012, confidence=0.6195
{8, 403} => {28}, support=0.0012, confidence=0.7428
{28, 403} => {8}, support=0.0012, confidence=0.9305
{65, 219} => {7}, support=0.0056, confidence=0.9453
{2, 256} => {219}, support=0.0013, confidence=0.9554
{70, 78} => {7}, support=0.0021, confidence=0.9772
{70, 84} => {7}, support=0.0016, confidence=0.9765
{41, 988} => {7}, support=0.0014, confidence=0.9769
{33, 279} => {8}, support=0.0010, confidence=0.9376
{8, 935} => {12}, support=0.0026, confidence=0.7187
{12, 935} => {8}, support=0.0026, confidence=0.8411
{65, 270} => {7}, support=0.0010, confidence=0.9305
{65, 274} => {7}, support=0.0011, confidence=0.9499
{70, 137} => {7}, support=0.0013, confidence=0.9691
{70, 139} => {7}, support=0.0017, confidence=0.9630
{72} => {7, 78}, support=0.0033, confidence=0.7828
{7, 72} => {78}, support=0.0033, confidence=0.8321
{72, 78} => {7}, support=0.0033, confidence=0.9740
{65, 304} => {7}, support=0.0013, confidence=0.9536
{70, 149} => {7}, support=0.0027, confidence=0.9807
{8, 988} => {12}, support=0.0014, confidence=0.7627
{1957} => {7, 12}, support=0.0021, confidence=0.6266
{7, 1957} => {12}, support=0.0021, confidence=0.7181
{12, 1957} => {7}, support=0.0021, confidence=0.9796
{65, 315} => {7}, support=0.0010, confidence=0.9464
{65, 317} => {7}, support=0.0015, confidence=0.9248
{1961} => {7, 12}, support=0.0013, confidence=0.6577
{7, 1961} => {12}, support=0.0013, confidence=0.7540
{12, 1961} => {7}, support=0.0013, confidence=0.9838
{1998} => {7, 12}, support=0.0019, confidence=0.6272
{7, 1998} => {12}, support=0.0019, confidence=0.7533
{12, 1998} => {7}, support=0.0019, confidence=0.9744
{1508} => {7, 28}, support=0.0014, confidence=0.6209
{7, 1508} => {28}, support=0.0014, confidence=0.7272
{28, 1508} => {7}, support=0.0014, confidence=0.8998
{8, 1053} => {12}, support=0.0010, confidence=0.7275
{12, 1053} => {8}, support=0.0010, confidence=0.6619
{70, 216} => {7}, support=0.0010, confidence=0.9807
{70, 219} => {7}, support=0.0032, confidence=0.9683
{2019} => {7, 12}, support=0.0016, confidence=0.8133
{7, 2019} => {12}, support=0.0016, confidence=0.8633
{12, 2019} => {7}, support=0.0016, confidence=0.9953
{2025} => {7, 12}, support=0.0021, confidence=0.7136
{7, 2025} => {12}, support=0.0021, confidence=0.8061
{12, 2025} => {7}, support=0.0021, confidence=0.9851
{1530} => {7, 28}, support=0.0015, confidence=0.6809
{7, 1530} => {28}, support=0.0015, confidence=0.7788
{28, 1530} => {7}, support=0.0015, confidence=0.9078
{2073} => {7, 12}, support=0.0016, confidence=0.7620
{7, 2073} => {12}, support=0.0016, confidence=0.8392
{12, 2073} => {7}, support=0.0016, confidence=0.9916
{65, 439} => {7}, support=0.0012, confidence=0.9919
{2086} => {7, 12}, support=0.0013, confidence=0.7367
{7, 2086} => {12}, support=0.0013, confidence=0.7941
{12, 2086} => {7}, support=0.0013, confidence=0.9892
{2087} => {7, 12}, support=0.0014, confidence=0.7330
{7, 2087} => {12}, support=0.0014, confidence=0.7908
{12, 2087} => {7}, support=0.0014, confidence=0.9903
{65, 447} => {7}, support=0.0014, confidence=0.9294
{2095} => {7, 12}, support=0.0010, confidence=0.7871
{7, 2095} => {12}, support=0.0010, confidence=0.8602
{12, 2095} => {7}, support=0.0010, confidence=0.9871
{8, 1139} => {12}, support=0.0015, confidence=0.7167
{12, 1139} => {8}, support=0.0015, confidence=0.8576
{2227} => {7, 8}, support=0.0012, confidence=0.7466
{7, 2227} => {8}, support=0.0012, confidence=0.8603
{8, 2227} => {7}, support=0.0012, confidence=0.9218
{70, 317} => {7}, support=0.0010, confidence=0.9555
{2244} => {7, 8}, support=0.0012, confidence=0.6885
{7, 2244} => {8}, support=0.0012, confidence=0.8121
{8, 2244} => {7}, support=0.0012, confidence=0.9047
{78, 84} => {7}, support=0.0029, confidence=0.9815
{78, 91} => {7}, support=0.0011, confidence=0.9844
{74, 219} => {7}, support=0.0012, confidence=0.8534
{2146} => {7, 12}, support=0.0016, confidence=0.6468
{7, 2146} => {12}, support=0.0016, confidence=0.7736
{12, 2146} => {7}, support=0.0016, confidence=0.9781
{2164} => {7, 12}, support=0.0011, confidence=0.6569
{7, 2164} => {12}, support=0.0011, confidence=0.7648
{12, 2164} => {7}, support=0.0011, confidence=0.9863
{2301} => {7, 8}, support=0.0011, confidence=0.7206
{7, 2301} => {8}, support=0.0011, confidence=0.8500
{8, 2301} => {7}, support=0.0011, confidence=0.8853
{78, 136} => {7}, support=0.0017, confidence=0.9904
{78, 137} => {7}, support=0.0025, confidence=0.9612
{78, 139} => {7}, support=0.0030, confidence=0.9449
{78, 149} => {7}, support=0.0051, confidence=0.9701
{2332} => {7, 8}, support=0.0018, confidence=0.7060
{7, 2332} => {8}, support=0.0018, confidence=0.8222
{8, 2332} => {7}, support=0.0018, confidence=0.9062
{2227} => {7, 12}, support=0.0010, confidence=0.6526
{7, 2227} => {12}, support=0.0010, confidence=0.7520
{12, 2227} => {7}, support=0.0010, confidence=0.9806
{65, 585} => {7}, support=0.0021, confidence=0.9292
{2244} => {7, 12}, support=0.0011, confidence=0.6361
{7, 2244} => {12}, support=0.0011, confidence=0.7504
{12, 2244} => {7}, support=0.0011, confidence=0.9862
{78, 206} => {7}, support=0.0014, confidence=0.9681
{78, 216} => {7}, support=0.0024, confidence=0.9650
{78, 219} => {7}, support=0.0059, confidence=0.9572
{1776} => {7, 28}, support=0.0011, confidence=0.7273
{7, 1776} => {28}, support=0.0011, confidence=0.8445
{28, 1776} => {7}, support=0.0011, confidence=0.8832
{65, 645} => {7}, support=0.0023, confidence=0.9216
{2299} => {7, 12}, support=0.0011, confidence=0.6074
{7, 2299} => {12}, support=0.0011, confidence=0.7372
{12, 2299} => {7}, support=0.0011, confidence=0.9746
{2301} => {7, 12}, support=0.0010, confidence=0.6516
{7, 2301} => {12}, support=0.0010, confidence=0.7686
{12, 2301} => {7}, support=0.0010, confidence=0.9767
{2304} => {7, 12}, support=0.0021, confidence=0.7214
{7, 2304} => {12}, support=0.0021, confidence=0.8167
{12, 2304} => {7}, support=0.0021, confidence=0.9874
{2311} => {7, 12}, support=0.0011, confidence=0.8601
{7, 2311} => {12}, support=0.0011, confidence=0.8972
{12, 2311} => {7}, support=0.0011, confidence=0.9954
{65, 671} => {7}, support=0.0026, confidence=0.9284
{78, 270} => {7}, support=0.0013, confidence=0.9550
{86} => {7, 84}, support=0.0045, confidence=0.7526
{7, 86} => {84}, support=0.0045, confidence=0.7895
{84, 86} => {7}, support=0.0045, confidence=0.9952
{87} => {7, 84}, support=0.0043, confidence=0.6851
{7, 87} => {84}, support=0.0043, confidence=0.7620
{84, 87} => {7}, support=0.0043, confidence=0.9919
{78, 274} => {7}, support=0.0012, confidence=0.9599
{84, 88} => {7}, support=0.0031, confidence=0.9874
{2332} => {7, 12}, support=0.0016, confidence=0.6341
{7, 2332} => {12}, support=0.0016, confidence=0.7385
{12, 2332} => {7}, support=0.0016, confidence=0.9792
{880} => {8, 28}, support=0.0017, confidence=0.7192
{8, 880} => {28}, support=0.0017, confidence=0.8352
{28, 880} => {8}, support=0.0017, confidence=0.9413
{78, 291} => {7}, support=0.0022, confidence=0.9815
{2343} => {7, 12}, support=0.0011, confidence=0.6463
{7, 2343} => {12}, support=0.0011, confidence=0.7609
{12, 2343} => {7}, support=0.0011, confidence=0.9730
{78, 304} => {7}, support=0.0015, confidence=0.9660
{4, 988} => {149}, support=0.0033, confidence=0.6418
{8, 898} => {28}, support=0.0055, confidence=0.6798
{28, 898} => {8}, support=0.0055, confidence=0.9379
{78, 315} => {7}, support=0.0013, confidence=0.9581
{78, 317} => {7}, support=0.0018, confidence=0.9541
{84, 137} => {7}, support=0.0016, confidence=0.9657
{84, 139} => {7}, support=0.0020, confidence=0.9570
{65, 738} => {7}, support=0.0012, confidence=0.9587
{84, 149} => {7}, support=0.0032, confidence=0.9792
{86} => {7, 87}, support=0.0048, confidence=0.8018
{87} => {7, 86}, support=0.0048, confidence=0.7780
{7, 86} => {87}, support=0.0048, confidence=0.8411
{7, 87} => {86}, support=0.0048, confidence=0.8653
{86, 87} => {7}, support=0.0048, confidence=0.9745
{86, 88} => {7}, support=0.0016, confidence=0.9730
{29, 898} => {8}, support=0.0012, confidence=0.9515
{8, 935} => {28}, support=0.0025, confidence=0.6725
{28, 935} => {8}, support=0.0025, confidence=0.8922
{2404} => {7, 12}, support=0.0010, confidence=0.7452
{7, 2404} => {12}, support=0.0010, confidence=0.8121
{12, 2404} => {7}, support=0.0010, confidence=0.9929
{87, 88} => {7}, support=0.0014, confidence=0.9753
{78, 379} => {7}, support=0.0013, confidence=0.9746
{84, 206} => {7}, support=0.0022, confidence=0.9807
{89} => {7, 88}, support=0.0016, confidence=0.7501
{7, 89} => {88}, support=0.0016, confidence=0.8706
{88, 89} => {7}, support=0.0016, confidence=0.9019
{84, 216} => {7}, support=0.0016, confidence=0.9745
{84, 219} => {7}, support=0.0039, confidence=0.9660
{1957} => {7, 28}, support=0.0021, confidence=0.6432
{7, 1957} => {28}, support=0.0021, confidence=0.7371
{28, 1957} => {7}, support=0.0021, confidence=0.9117
{7, 1961} => {28}, support=0.0011, confidence=0.6431
{28, 1961} => {7}, support=0.0011, confidence=0.9053
{8, 1508} => {12}, support=0.0011, confidence=0.7015
{12, 1508} => {8}, support=0.0011, confidence=0.7159
{78, 424} => {7}, support=0.0010, confidence=0.9908
{78, 439} => {7}, support=0.0013, confidence=0.9984
{1530} => {8, 12}, support=0.0014, confidence=0.6339
{8, 1530} => {12}, support=0.0014, confidence=0.7618
{12, 1530} => {8}, support=0.0014, confidence=0.8852
{78, 447} => {7}, support=0.0017, confidence=0.9536
{84, 266} => {7}, support=0.0010, confidence=0.9908
{88, 149} => {7}, support=0.0011, confidence=0.9734
{1051} => {8, 28}, support=0.0011, confidence=0.6819
{8, 1051} => {28}, support=0.0011, confidence=0.8465
{28, 1051} => {8}, support=0.0011, confidence=0.9476
{8, 1053} => {28}, support=0.0011, confidence=0.7967
{28, 1053} => {8}, support=0.0011, confidence=0.6921
{33, 898} => {8}, support=0.0013, confidence=0.9523
{84, 279} => {7}, support=0.0018, confidence=0.9831
{5, 149} => {219}, support=0.0029, confidence=0.7902
{84, 317} => {7}, support=0.0011, confidence=0.9672
{78, 505} => {7}, support=0.0012, confidence=0.9592
{84, 322} => {7}, support=0.0010, confidence=0.9891
{88, 206} => {7}, support=0.0017, confidence=0.9108
{212} => {7, 88}, support=0.0020, confidence=0.7513
{7, 212} => {88}, support=0.0020, confidence=0.8695
{88, 212} => {7}, support=0.0020, confidence=0.9036
{7, 213} => {88}, support=0.0011, confidence=0.6048
{88, 213} => {7}, support=0.0011, confidence=0.8989
{88, 219} => {7}, support=0.0014, confidence=0.9627
{78, 535} => {7}, support=0.0011, confidence=0.9828
{91, 143} => {7}, support=0.0012, confidence=0.9674
{8, 1139} => {28}, support=0.0014, confidence=0.6918
{28, 1139} => {8}, support=0.0014, confidence=0.9160
{1141} => {8, 28}, support=0.0012, confidence=0.7313
{8, 1141} => {28}, support=0.0012, confidence=0.9034
{28, 1141} => {8}, support=0.0012, confidence=0.8840
{91, 149} => {7}, support=0.0022, confidence=0.9716
{84, 379} => {7}, support=0.0010, confidence=0.9798
{65, 988} => {7}, support=0.0014, confidence=0.9486
{88, 279} => {7}, support=0.0015, confidence=0.8955
{91, 219} => {7}, support=0.0025, confidence=0.9701
{88, 322} => {7}, support=0.0011, confidence=0.9037
{84, 447} => {7}, support=0.0013, confidence=0.9702
{78, 634} => {7}, support=0.0024, confidence=0.9791
{78, 641} => {7}, support=0.0010, confidence=0.9578
{7, 2818} => {8}, support=0.0013, confidence=0.6954
{8, 2818} => {7}, support=0.0013, confidence=0.8972
{8, 1771} => {12}, support=0.0014, confidence=0.8255
{2244} => {7, 28}, support=0.0011, confidence=0.6254
{7, 2244} => {28}, support=0.0011, confidence=0.7377
{28, 2244} => {7}, support=0.0011, confidence=0.8893
{2227} => {7, 29}, support=0.0010, confidence=0.6751
{7, 2227} => {29}, support=0.0010, confidence=0.7779
{29, 2227} => {7}, support=0.0010, confidence=0.9151
{78, 738} => {7}, support=0.0023, confidence=0.9655
{78, 739} => {7}, support=0.0011, confidence=0.9867
{7, 1150} => {65}, support=0.0011, confidence=0.6383
{65, 1150} => {7}, support=0.0011, confidence=0.9134
{2818} => {7, 12}, support=0.0013, confidence=0.6278
{7, 2818} => {12}, support=0.0013, confidence=0.7323
{12, 2818} => {7}, support=0.0013, confidence=0.9766
{28, 2332} => {7}, support=0.0013, confidence=0.9086
{1000} => {7, 72}, support=0.0017, confidence=0.8332
{7, 1000} => {72}, support=0.0017, confidence=0.9031
{72, 1000} => {7}, support=0.0017, confidence=0.9725
{1001} => {7, 72}, support=0.0011, confidence=0.8145
{7, 1001} => {72}, support=0.0011, confidence=0.9043
{72, 1001} => {7}, support=0.0011, confidence=0.9706
{2227} => {7, 33}, support=0.0011, confidence=0.7228
{7, 2227} => {33}, support=0.0011, confidence=0.8328
{33, 2227} => {7}, support=0.0011, confidence=0.9139
{2887} => {7, 12}, support=0.0015, confidence=0.8015
{7, 2887} => {12}, support=0.0015, confidence=0.8652
{12, 2887} => {7}, support=0.0015, confidence=0.9943
{8, 1957} => {12}, support=0.0013, confidence=0.6706
{12, 1957} => {8}, support=0.0013, confidence=0.6249
{2953} => {7, 12}, support=0.0019, confidence=0.7639
{7, 2953} => {12}, support=0.0019, confidence=0.8341
{12, 2953} => {7}, support=0.0019, confidence=0.9921
{8, 1508} => {28}, support=0.0012, confidence=0.7947
{28, 1508} => {8}, support=0.0012, confidence=0.7680
{84, 738} => {7}, support=0.0010, confidence=0.9644
{91, 522} => {7}, support=0.0010, confidence=0.9939
{2086} => {7, 41}, support=0.0015, confidence=0.8801
{7, 2086} => {41}, support=0.0015, confidence=0.9487
{41, 2086} => {7}, support=0.0015, confidence=0.9544
{2087} => {7, 41}, support=0.0017, confidence=0.8670
{7, 2087} => {41}, support=0.0017, confidence=0.9354
{41, 2087} => {7}, support=0.0017, confidence=0.9593
{1530} => {8, 28}, support=0.0015, confidence=0.6910
{8, 1530} => {28}, support=0.0015, confidence=0.8303
{28, 1530} => {8}, support=0.0015, confidence=0.9213
{78, 988} => {7}, support=0.0018, confidence=0.9760
{1000} => {7, 78}, support=0.0016, confidence=0.7413
{7, 1000} => {78}, support=0.0016, confidence=0.8035
{78, 1000} => {7}, support=0.0016, confidence=0.9704
{84, 898} => {7}, support=0.0023, confidence=0.9897
{86, 898} => {7}, support=0.0011, confidence=0.9748
{3198} => {7, 12}, support=0.0010, confidence=0.6699
{7, 3198} => {12}, support=0.0010, confidence=0.7833
{12, 3198} => {7}, support=0.0010, confidence=0.9845
{3352} => {7, 8}, support=0.0011, confidence=0.7250
{7, 3352} => {8}, support=0.0011, confidence=0.8614
{8, 3352} => {7}, support=0.0011, confidence=0.8919
{1776} => {8, 28}, support=0.0012, confidence=0.7734
{8, 1776} => {28}, support=0.0012, confidence=0.9008
{28, 1776} => {8}, support=0.0012, confidence=0.9391
{88, 898} => {7}, support=0.0025, confidence=0.8994
{86} => {8, 84}, support=0.0045, confidence=0.7515
{8, 86} => {84}, support=0.0045, confidence=0.7946
{84, 86} => {8}, support=0.0045, confidence=0.9938
{87} => {8, 84}, support=0.0042, confidence=0.6818
{8, 87} => {84}, support=0.0042, confidence=0.8319
{84, 87} => {8}, support=0.0042, confidence=0.9873
{84, 88} => {8}, support=0.0029, confidence=0.9070
{8, 2332} => {12}, support=0.0014, confidence=0.7070
{12, 2332} => {8}, support=0.0014, confidence=0.8506
{2818} => {7, 28}, support=0.0014, confidence=0.6459
{7, 2818} => {28}, support=0.0014, confidence=0.7534
{28, 2818} => {7}, support=0.0014, confidence=0.9063
{86} => {8, 87}, support=0.0049, confidence=0.8177
{87} => {8, 86}, support=0.0049, confidence=0.7934
{8, 86} => {87}, support=0.0049, confidence=0.8646
{8, 87} => {86}, support=0.0049, confidence=0.9680
{86, 87} => {8}, support=0.0049, confidence=0.9938
{86, 88} => {8}, support=0.0016, confidence=0.9941
{87, 88} => {8}, support=0.0014, confidence=0.9927
{3395} => {7, 12}, support=0.0010, confidence=0.7513
{7, 3395} => {12}, support=0.0010, confidence=0.8228
{12, 3395} => {7}, support=0.0010, confidence=0.9851
{84, 206} => {8}, support=0.0016, confidence=0.7293
{89} => {8, 88}, support=0.0017, confidence=0.7934
{8, 89} => {88}, support=0.0017, confidence=0.9568
{88, 89} => {8}, support=0.0017, confidence=0.9539
{8, 1957} => {28}, support=0.0016, confidence=0.8038
{28, 1957} => {8}, support=0.0016, confidence=0.6793
{3457} => {7, 12}, support=0.0013, confidence=0.6978
{7, 3457} => {12}, support=0.0013, confidence=0.7584
{12, 3457} => {7}, support=0.0013, confidence=0.9871
{88, 149} => {8}, support=0.0010, confidence=0.8974
{84, 279} => {8}, support=0.0015, confidence=0.8153
{88, 1139} => {7}, support=0.0010, confidence=0.9148
{88, 206} => {8}, support=0.0016, confidence=0.9045
{212} => {8, 88}, support=0.0021, confidence=0.7927
{8, 212} => {88}, support=0.0021, confidence=0.9462
{88, 212} => {8}, support=0.0021, confidence=0.9535
{8, 213} => {88}, support=0.0012, confidence=0.6863
{88, 213} => {8}, support=0.0012, confidence=0.9357
{88, 219} => {8}, support=0.0013, confidence=0.9037
{7, 3554} => {12}, support=0.0011, confidence=0.6854
{12, 3554} => {7}, support=0.0011, confidence=0.9624
{88, 279} => {8}, support=0.0015, confidence=0.9351
{88, 322} => {8}, support=0.0012, confidence=0.9392
{2244} => {8, 28}, support=0.0011, confidence=0.6136
{8, 2244} => {28}, support=0.0011, confidence=0.8063
{28, 2244} => {8}, support=0.0011, confidence=0.8724
{2227} => {8, 29}, support=0.0011, confidence=0.7091
{8, 2227} => {29}, support=0.0011, confidence=0.8755
{29, 2227} => {8}, support=0.0011, confidence=0.9612
{8, 2332} => {28}, support=0.0013, confidence=0.6536
{28, 2332} => {8}, support=0.0013, confidence=0.9049
{4, 256} => {219}, support=0.0016, confidence=0.9302
{2227} => {8, 33}, support=0.0012, confidence=0.7636
{8, 2227} => {33}, support=0.0012, confidence=0.9428
{33, 2227} => {8}, support=0.0012, confidence=0.9655
{136, 137} => {7}, support=0.0015, confidence=0.9802
{136, 149} => {7}, support=0.0019, confidence=0.9868
{137, 139} => {7}, support=0.0030, confidence=0.9121
{137, 149} => {7}, support=0.0027, confidence=0.9628
{7, 3554} => {28}, support=0.0011, confidence=0.6896
{28, 3554} => {7}, support=0.0011, confidence=0.7711
{136, 219} => {7}, support=0.0022, confidence=0.9867
{139, 149} => {7}, support=0.0042, confidence=0.9486
{84, 898} => {8}, support=0.0022, confidence=0.9288
{137, 216} => {7}, support=0.0013, confidence=0.9571
{137, 219} => {7}, support=0.0032, confidence=0.9534
{4239} => {7, 8}, support=0.0012, confidence=0.7375
{7, 4239} => {8}, support=0.0012, confidence=0.8499
{8, 4239} => {7}, support=0.0012, confidence=0.9139
{139, 206} => {7}, support=0.0011, confidence=0.9375
{86, 898} => {8}, support=0.0011, confidence=0.9972
{139, 216} => {7}, support=0.0017, confidence=0.9398
{139, 219} => {7}, support=0.0050, confidence=0.9402
{87, 898} => {8}, support=0.0010, confidence=0.9990
{88, 898} => {8}, support=0.0027, confidence=0.9542
