=== Pass1 -> L1.dat ===
Total transactions: 100000
Pass1 time: 0.043 sec
=== Pass2 -> L2.dat ===
Found 8831 frequent pairs
Pass2 time: 0.952 sec
=== Pass3 -> L3.dat ===
Found 7130 frequent triples
Pass3 time: 0.675 sec

=== Association Rules (confidence >= 0.60) ===
{15} => {161}, support=0.0019, confidence=0.9442
{109, 439} => {685}, support=0.0024, confidence=0.9208
{109, 685} => {439}, support=0.0024, confidence=0.9004
{320, 353} => {596}, support=0.0016, confidence=0.9756
{320, 596} => {353}, support=0.0016, confidence=0.9581
{353, 596} => {320}, support=0.0016, confidence=0.9697
{111, 369} => {984}, support=0.0016, confidence=0.6557
{111, 984} => {369}, support=0.0016, confidence=0.9581
{369, 984} => {111}, support=0.0016, confidence=0.8466
{112, 457} => {355}, support=0.0016, confidence=0.9306
{355, 457} => {112}, support=0.0016, confidence=0.8519
{310, 662} => {666}, support=0.0018, confidence=0.8804
{310, 666} => {662}, support=0.0018, confidence=0.9340
{662, 666} => {310}, support=0.0018, confidence=0.9064
{111, 369} => {996}, support=0.0016, confidence=0.6598
{111, 996} => {369}, support=0.0016, confidence=0.9096
{369, 996} => {111}, support=0.0016, confidence=0.6598
{310, 662} => {683}, support=0.0019, confidence=0.8900
{310, 683} => {662}, support=0.0019, confidence=0.8611
{662, 683} => {310}, support=0.0019, confidence=0.6966
{109, 439} => {767}, support=0.0024, confidence=0.9019
{109, 767} => {439}, support=0.0024, confidence=0.8691
{320, 353} => {677}, support=0.0016, confidence=0.9756
{320, 677} => {353}, support=0.0016, confidence=0.8649
{353, 677} => {320}, support=0.0016, confidence=0.9143
{112, 511} => {355}, support=0.0017, confidence=0.8763
{111, 388} => {450}, support=0.0011, confidence=0.7794
{388, 450} => {111}, support=0.0011, confidence=0.8092
{320, 353} => {721}, support=0.0016, confidence=0.9634
{320, 721} => {353}, support=0.0016, confidence=0.8404
{353, 721} => {320}, support=0.0016, confidence=0.9133
{102} => {658, 779}, support=0.0029, confidence=0.8754
{102, 658} => {779}, support=0.0029, confidence=0.9443
{102, 779} => {658}, support=0.0029, confidence=0.9381
{658, 779} => {102}, support=0.0029, confidence=0.9351
{310, 666} => {683}, support=0.0019, confidence=0.9492
{310, 683} => {666}, support=0.0019, confidence=0.8657
{666, 683} => {310}, support=0.0019, confidence=0.7083
{722} => {791, 886}, support=0.0031, confidence=0.6900
{722, 791} => {886}, support=0.0031, confidence=0.9839
{722, 886} => {791}, support=0.0031, confidence=0.7110
{791, 886} => {722}, support=0.0031, confidence=0.9242
{112, 350} => {779}, support=0.0020, confidence=0.9481
{112, 779} => {350}, support=0.0020, confidence=0.9095
{350, 779} => {112}, support=0.0020, confidence=0.6000
{109, 439} => {959}, support=0.0023, confidence=0.8755
{109, 959} => {439}, support=0.0023, confidence=0.9547
{439, 959} => {109}, support=0.0023, confidence=0.9170
{102} => {658, 904}, support=0.0028, confidence=0.8511
{102, 658} => {904}, support=0.0028, confidence=0.9180
{102, 904} => {658}, support=0.0028, confidence=0.9365
{658, 904} => {102}, support=0.0028, confidence=0.9396
{117, 202} => {654}, support=0.0018, confidence=0.8227
{202, 654} => {117}, support=0.0018, confidence=0.8578
{112, 350} => {889}, support=0.0020, confidence=0.9434
{112, 889} => {350}, support=0.0020, confidence=0.8772
{111, 388} => {683}, support=0.0011, confidence=0.8015
{388, 683} => {111}, support=0.0011, confidence=0.7032
{316, 485} => {693}, support=0.0011, confidence=0.9262
{316, 693} => {485}, support=0.0011, confidence=0.8370
{485, 693} => {316}, support=0.0011, confidence=0.8014
{112, 779} => {355}, support=0.0021, confidence=0.9412
{355, 779} => {112}, support=0.0021, confidence=0.6209
{117, 202} => {721}, support=0.0019, confidence=0.8455
{117, 721} => {202}, support=0.0019, confidence=0.7654
{202, 721} => {117}, support=0.0019, confidence=0.8304
{117, 209} => {542}, support=0.0032, confidence=0.9127
{117, 542} => {209}, support=0.0032, confidence=0.8804
{209, 542} => {117}, support=0.0032, confidence=0.8804
{320, 369} => {528}, support=0.0016, confidence=0.6880
{320, 528} => {369}, support=0.0016, confidence=0.9527
{369, 528} => {320}, support=0.0016, confidence=0.6145
{111, 388} => {789}, support=0.0011, confidence=0.7868
{111, 789} => {388}, support=0.0011, confidence=0.7230
{388, 789} => {111}, support=0.0011, confidence=0.8045
{320, 369} => {530}, support=0.0017, confidence=0.7094
{320, 530} => {369}, support=0.0017, confidence=0.7444
{117, 209} => {591}, support=0.0032, confidence=0.9155
{117, 591} => {209}, support=0.0032, confidence=0.9420
{209, 591} => {117}, support=0.0032, confidence=0.9503
{511, 982} => {886}, support=0.0012, confidence=0.7358
{886, 982} => {511}, support=0.0012, confidence=0.8239
{117, 209} => {607}, support=0.0032, confidence=0.9155
{117, 607} => {209}, support=0.0032, confidence=0.7908
{209, 607} => {117}, support=0.0032, confidence=0.9393
{112, 889} => {355}, support=0.0020, confidence=0.8816
{316, 485} => {826}, support=0.0011, confidence=0.8934
{316, 826} => {485}, support=0.0011, confidence=0.8195
{485, 826} => {316}, support=0.0011, confidence=0.7730
{514, 796} => {915}, support=0.0033, confidence=0.8956
{514, 915} => {796}, support=0.0033, confidence=0.7913
{796, 915} => {514}, support=0.0033, confidence=0.7494
{117, 202} => {847}, support=0.0019, confidence=0.8636
{117, 847} => {202}, support=0.0019, confidence=0.8676
{202, 847} => {117}, support=0.0019, confidence=0.8716
{320, 369} => {596}, support=0.0016, confidence=0.6923
{320, 596} => {369}, support=0.0016, confidence=0.9701
{369, 596} => {320}, support=0.0016, confidence=0.8223
{316, 485} => {846}, support=0.0010, confidence=0.8525
{316, 846} => {485}, support=0.0010, confidence=0.9043
{485, 846} => {316}, support=0.0010, confidence=0.9541
{111, 388} => {901}, support=0.0011, confidence=0.7868
{111, 901} => {388}, support=0.0011, confidence=0.7483
{388, 901} => {111}, support=0.0011, confidence=0.8917
{320, 369} => {677}, support=0.0016, confidence=0.6923
{320, 677} => {369}, support=0.0016, confidence=0.8757
{320, 369} => {721}, support=0.0016, confidence=0.6838
{320, 721} => {369}, support=0.0016, confidence=0.8511
{510, 922} => {990}, support=0.0036, confidence=0.7939
{510, 990} => {922}, support=0.0036, confidence=0.9354
{922, 990} => {510}, support=0.0036, confidence=0.9378
{316, 485} => {998}, support=0.0011, confidence=0.9016
{316, 998} => {485}, support=0.0011, confidence=0.9244
{485, 998} => {316}, support=0.0011, confidence=0.9565
{723, 775} => {951}, support=0.0027, confidence=0.7847
{723, 951} => {775}, support=0.0027, confidence=0.8210
{775, 951} => {723}, support=0.0027, confidence=0.9333
{315, 524} => {824}, support=0.0029, confidence=0.9146
{315, 824} => {524}, support=0.0029, confidence=0.9414
{524, 824} => {315}, support=0.0029, confidence=0.9601
{315, 524} => {875}, support=0.0030, confidence=0.9525
{315, 875} => {524}, support=0.0030, confidence=0.9406
{524, 875} => {315}, support=0.0030, confidence=0.8932
{315, 524} => {885}, support=0.0030, confidence=0.9367
{315, 885} => {524}, support=0.0030, confidence=0.9579
{524, 885} => {315}, support=0.0030, confidence=0.9579
{94, 922} => {933}, support=0.0033, confidence=0.8109
{94, 933} => {922}, support=0.0033, confidence=0.8579
{922, 933} => {94}, support=0.0033, confidence=0.8787
{305, 838} => {844}, support=0.0011, confidence=0.9646
{305, 844} => {838}, support=0.0011, confidence=0.9008
{838, 844} => {305}, support=0.0011, confidence=0.8651
{315, 524} => {981}, support=0.0028, confidence=0.8987
{315, 981} => {524}, support=0.0028, confidence=0.9498
{524, 981} => {315}, support=0.0028, confidence=0.9498
{309, 719} => {776}, support=0.0023, confidence=0.9545
{309, 776} => {719}, support=0.0023, confidence=0.8524
{719, 776} => {309}, support=0.0023, confidence=0.8462
{316, 510} => {570}, support=0.0014, confidence=0.9051
{316, 570} => {510}, support=0.0014, confidence=0.9226
{316, 510} => {577}, support=0.0014, confidence=0.8861
{316, 577} => {510}, support=0.0014, confidence=0.9655
{510, 577} => {316}, support=0.0014, confidence=0.7955
{118, 205} => {316}, support=0.0014, confidence=0.9020
{118, 316} => {205}, support=0.0014, confidence=0.9583
{205, 316} => {118}, support=0.0014, confidence=0.6479
{105, 599} => {615}, support=0.0016, confidence=0.8351
{105, 615} => {599}, support=0.0016, confidence=0.8486
{599, 615} => {105}, support=0.0016, confidence=0.7136
{319, 414} => {789}, support=0.0030, confidence=0.9179
{319, 789} => {414}, support=0.0030, confidence=0.9264
{414, 789} => {319}, support=0.0030, confidence=0.8184
{118, 205} => {510}, support=0.0014, confidence=0.9085
{118, 510} => {205}, support=0.0014, confidence=0.8797
{205, 510} => {118}, support=0.0014, confidence=0.7554
{723, 796} => {811}, support=0.0028, confidence=0.6682
{723, 811} => {796}, support=0.0028, confidence=0.8011
{796, 811} => {723}, support=0.0028, confidence=0.8650
{118, 205} => {570}, support=0.0014, confidence=0.8954
{118, 570} => {205}, support=0.0014, confidence=0.8509
{205, 570} => {118}, support=0.0014, confidence=0.7211
{118, 205} => {577}, support=0.0014, confidence=0.8824
{118, 577} => {205}, support=0.0014, confidence=0.9000
{205, 577} => {118}, support=0.0014, confidence=0.8766
{319, 414} => {957}, support=0.0030, confidence=0.9119
{319, 957} => {414}, support=0.0030, confidence=0.9091
{414, 957} => {319}, support=0.0030, confidence=0.7812
{511, 913} => {979}, support=0.0013, confidence=0.8012
{511, 979} => {913}, support=0.0013, confidence=0.7644
{913, 979} => {511}, support=0.0013, confidence=0.8986
{125} => {121, 206}, support=0.0024, confidence=0.8265
{121, 125} => {206}, support=0.0024, confidence=0.9419
{121, 206} => {125}, support=0.0024, confidence=0.6515
{125, 206} => {121}, support=0.0024, confidence=0.9419
{115, 309} => {310}, support=0.0019, confidence=0.9843
{115, 310} => {309}, support=0.0019, confidence=0.7068
{309, 310} => {115}, support=0.0019, confidence=0.9592
{113, 363} => {564}, support=0.0017, confidence=0.6706
{113, 564} => {363}, support=0.0017, confidence=0.9000
{315, 549} => {719}, support=0.0024, confidence=0.9363
{315, 719} => {549}, support=0.0024, confidence=0.9592
{549, 719} => {315}, support=0.0024, confidence=0.9109
{115, 309} => {369}, support=0.0019, confidence=0.9791
{309, 369} => {115}, support=0.0019, confidence=0.6926
{799, 919} => {723}, support=0.0012, confidence=0.6722
{115, 310} => {369}, support=0.0019, confidence=0.7293
{115, 369} => {310}, support=0.0019, confidence=0.6101
{310, 369} => {115}, support=0.0019, confidence=0.7578
{315, 549} => {776}, support=0.0024, confidence=0.9482
{315, 776} => {549}, support=0.0024, confidence=0.9189
{549, 776} => {315}, support=0.0024, confidence=0.7256
{799, 949} => {723}, support=0.0012, confidence=0.8219
{109, 487} => {685}, support=0.0025, confidence=0.9470
{109, 685} => {487}, support=0.0025, confidence=0.9225
{487, 685} => {109}, support=0.0025, confidence=0.7740
{517, 734} => {999}, support=0.0041, confidence=0.9673
{517, 999} => {734}, support=0.0041, confidence=0.9539
{734, 999} => {517}, support=0.0041, confidence=0.9539
{109, 487} => {767}, support=0.0025, confidence=0.9318
{109, 767} => {487}, support=0.0025, confidence=0.8945
{487, 767} => {109}, support=0.0025, confidence=0.7664
{101, 736} => {747}, support=0.0025, confidence=0.9036
{101, 747} => {736}, support=0.0025, confidence=0.9036
{736, 747} => {101}, support=0.0025, confidence=0.8940
{807} => {723, 887}, support=0.0020, confidence=0.6396
{723, 807} => {887}, support=0.0020, confidence=0.9471
{723, 887} => {807}, support=0.0020, confidence=0.6176
{807, 887} => {723}, support=0.0020, confidence=0.9704
{807} => {723, 891}, support=0.0020, confidence=0.6591
{723, 807} => {891}, support=0.0020, confidence=0.9760
{723, 891} => {807}, support=0.0020, confidence=0.7689
{807, 891} => {723}, support=0.0020, confidence=0.9760
{125} => {121, 582}, support=0.0024, confidence=0.8163
{121, 125} => {582}, support=0.0024, confidence=0.9302
{121, 582} => {125}, support=0.0024, confidence=0.7018
{125, 582} => {121}, support=0.0024, confidence=0.9412
{115, 309} => {659}, support=0.0019, confidence=0.9791
{115, 659} => {309}, support=0.0019, confidence=0.9639
{309, 659} => {115}, support=0.0019, confidence=0.7890
{115, 309} => {662}, support=0.0019, confidence=0.9686
{115, 662} => {309}, support=0.0019, confidence=0.9296
{309, 662} => {115}, support=0.0019, confidence=0.8852
{115, 309} => {666}, support=0.0019, confidence=0.9686
{115, 666} => {309}, support=0.0019, confidence=0.9686
{309, 666} => {115}, support=0.0019, confidence=0.9439
{523, 566} => {618}, support=0.0020, confidence=0.9423
{566, 618} => {523}, support=0.0020, confidence=0.9378
{115, 309} => {683}, support=0.0019, confidence=0.9791
{115, 683} => {309}, support=0.0019, confidence=0.9303
{309, 683} => {115}, support=0.0019, confidence=0.6448
{115, 310} => {659}, support=0.0019, confidence=0.7030
{115, 659} => {310}, support=0.0019, confidence=0.9639
{310, 659} => {115}, support=0.0019, confidence=0.9541
{115, 310} => {662}, support=0.0019, confidence=0.7030
{115, 662} => {310}, support=0.0019, confidence=0.9397
{310, 662} => {115}, support=0.0019, confidence=0.8947
{115, 310} => {666}, support=0.0019, confidence=0.6955
{115, 666} => {310}, support=0.0019, confidence=0.9686
{310, 666} => {115}, support=0.0019, confidence=0.9391
{109, 487} => {959}, support=0.0024, confidence=0.8977
{109, 959} => {487}, support=0.0024, confidence=0.9753
{487, 959} => {109}, support=0.0024, confidence=0.9480
{115, 310} => {683}, support=0.0019, confidence=0.7105
{115, 683} => {310}, support=0.0019, confidence=0.9403
{310, 683} => {115}, support=0.0019, confidence=0.8750
{95, 923} => {927}, support=0.0018, confidence=0.9337
{95, 927} => {923}, support=0.0018, confidence=0.9482
{923, 927} => {95}, support=0.0018, confidence=0.9150
{101, 736} => {967}, support=0.0025, confidence=0.8929
{101, 967} => {736}, support=0.0025, confidence=0.8306
{736, 967} => {101}, support=0.0025, confidence=0.8065
{98, 832} => {896}, support=0.0010, confidence=0.8347
{98, 896} => {832}, support=0.0010, confidence=0.6733
{832, 896} => {98}, support=0.0010, confidence=0.7769
{115, 322} => {388}, support=0.0018, confidence=0.9570
{115, 388} => {322}, support=0.0018, confidence=0.9223
{322, 388} => {115}, support=0.0018, confidence=0.9082
{125} => {121, 835}, support=0.0024, confidence=0.8333
{121, 125} => {835}, support=0.0024, confidence=0.9496
{121, 835} => {125}, support=0.0024, confidence=0.8033
{125, 835} => {121}, support=0.0024, confidence=0.9533
{523, 566} => {860}, support=0.0019, confidence=0.9087
{523, 860} => {566}, support=0.0019, confidence=0.8670
{566, 860} => {523}, support=0.0019, confidence=0.9643
{121, 133} => {639}, support=0.0042, confidence=0.8125
{121, 639} => {133}, support=0.0042, confidence=0.8320
{133, 639} => {121}, support=0.0042, confidence=0.7704
{105, 629} => {650}, support=0.0018, confidence=0.9309
{105, 650} => {629}, support=0.0018, confidence=0.9459
{629, 650} => {105}, support=0.0018, confidence=0.9309
{121, 137} => {539}, support=0.0025, confidence=0.9476
{121, 539} => {137}, support=0.0025, confidence=0.6856
{137, 539} => {121}, support=0.0025, confidence=0.9440
{121, 137} => {547}, support=0.0026, confidence=0.9625
{121, 547} => {137}, support=0.0026, confidence=0.9146
{137, 547} => {121}, support=0.0026, confidence=0.9662
{937} => {511, 962}, support=0.0030, confidence=0.8872
{962} => {511, 937}, support=0.0030, confidence=0.6308
{511, 937} => {962}, support=0.0030, confidence=0.9462
{511, 962} => {937}, support=0.0030, confidence=0.9200
{937, 962} => {511}, support=0.0030, confidence=0.9344
{111, 472} => {450}, support=0.0024, confidence=0.8500
{450, 472} => {111}, support=0.0024, confidence=0.8380
{121, 137} => {569}, support=0.0025, confidence=0.9476
{121, 569} => {137}, support=0.0025, confidence=0.8972
{137, 569} => {121}, support=0.0025, confidence=0.9731
{113, 388} => {500}, support=0.0032, confidence=0.8824
{113, 500} => {388}, support=0.0032, confidence=0.9184
{388, 500} => {113}, support=0.0032, confidence=0.9431
{113, 388} => {512}, support=0.0031, confidence=0.8796
{113, 512} => {388}, support=0.0031, confidence=0.9263
{388, 512} => {113}, support=0.0031, confidence=0.9458
{518, 967} => {723}, support=0.0016, confidence=0.8689
{101, 747} => {967}, support=0.0025, confidence=0.8893
{101, 967} => {747}, support=0.0025, confidence=0.8272
{115, 322} => {692}, support=0.0018, confidence=0.9624
{115, 692} => {322}, support=0.0018, confidence=0.9421
{322, 692} => {115}, support=0.0018, confidence=0.9521
{121, 137} => {666}, support=0.0025, confidence=0.9401
{121, 666} => {137}, support=0.0025, confidence=0.8596
{137, 666} => {121}, support=0.0025, confidence=0.9401
{113, 388} => {595}, support=0.0031, confidence=0.8627
{113, 595} => {388}, support=0.0031, confidence=0.8825
{388, 595} => {113}, support=0.0031, confidence=0.9139
{113, 388} => {615}, support=0.0031, confidence=0.8543
{113, 615} => {388}, support=0.0031, confidence=0.8177
{388, 615} => {113}, support=0.0031, confidence=0.8944
{121, 133} => {886}, support=0.0042, confidence=0.8184
